45, 00001,LOBSTER,17695622,LOBSTER,4632989,224.0000 4 2025-06-20T23:55:19.682924700
46, 00001,LOBSTER,17695622,LOBSTER,10054324,224.0000 25 2025-06-20T23:55:19.682924700
47, 00001,LOBSTER,17695622,LOBSTER,11349573,224.0000 71 2025-06-20T23:55:19.682924700
48, 00001,LOBSTER,17693590,LOBSTER,11349573,224.0000 29 2025-06-20T23:55:19.682924700
49, 00001,LOBSTER,17693590,LOBSTER,11830089,224.0000 50 2025-06-20T23:55:19.682924700
50, 00001,LOBSTER,17693590,LOBSTER,12490851,224.0000 8 2025-06-20T23:55:19.682924700
51, 00001,LOBSTER,17695670,LOBSTER,12490851,224.0000 100 2025-06-20T23:55:19.683924500
52, 00001,LOBSTER,17700167,LOBSTER,12490851,224.0000 75 2025-06-20T23:55:19.685924900
53, 00001,LOBSTER,17700167,LOBSTER,12490851,224.0000 12 2025-06-20T23:55:19.685924900
54, 00001,LOBSTER,17720413,LOBSTER,12490851,224.0000 88 2025-06-20T23:55:19.687924900
55, 00001,LOBSTER,17720413,LOBSTER,12490851,224.0000 12 2025-06-20T23:55:19.687924900
5, 00001,LOBSTER,17794177,LOBSTER,12490851,224.0000 100 2025-06-20T23:55:19.690924900
56, 00001,LOBSTER,17791392,LOBSTER,12490851,224.0000 88 2025-06-20T23:55:19.690924900
57, 00001,LOBSTER,17791392,LOBSTER,12490851,224.0000 12 2025-06-20T23:55:19.690924900
58, 00001,LOBSTER,17794177,LOBSTER,12490851,224.0000 5 2025-06-20T23:55:19.693925300
59, 00001,LOBSTER,17794177,LOBSTER,13561719,224.0000 95 2025-06-20T23:55:19.693925300
60, 00001,LOBSTER,17796697,LOBSTER,13561719,224.0000 5 2025-06-20T23:55:19.693925300
61, 00001,LOBSTER,17796697,LOBSTER,14482478,224.0000 95 2025-06-20T23:55:19.693925300
62, 00001,LOBSTER,17802947,LOBSTER,14482478,224.0000 5 2025-06-20T23:55:19.693925300
63, 00001,LOBSTER,17802947,LOBSTER,16240373,224.0000 82 2025-06-20T23:55:19.693925300
64, 00001,LOBSTER,17808169,LOBSTER,16240373,224.0000 18 2025-06-20T23:55:19.695925200
65, 00001,LOBSTER,17808169,LOBSTER,16240373,224.0000 82 2025-06-20T23:55:19.695925200
6, 00001,LOBSTER,17813325,LOBSTER,16240373,224.0000 18 2025-06-20T23:55:19.697926
66, 00001,LOBSTER,17813325,LOBSTER,16240856,224.0000 69 2025-06-20T23:55:19.697926
67, 00001,LOBSTER,17814130,LOBSTER,16240856,224.0000 31 2025-06-20T23:55:19.697926
68, 00001,LOBSTER,17814130,LOBSTER,16240856,224.0000 56 2025-06-20T23:55:19.697926
69, 00001,LOBSTER,17822817,LOBSTER,16240856,224.0000 44 2025-06-20T23:55:19.699924900
70, 00001,LOBSTER,17822817,LOBSTER,16241642,224.0000 43 2025-06-20T23:55:19.699924900
71, 00001,LOBSTER,17831626,LOBSTER,16241642,224.0000 57 2025-06-20T23:55:19.702924600
72, 00001,LOBSTER,17831626,LOBSTER,16241642,224.0000 43 2025-06-20T23:55:19.702924600
73, 00001,LOBSTER,17823745,LOBSTER,16241642,224.0000 57 2025-06-20T23:55:19.702924600
74, 00001,LOBSTER,17823745,LOBSTER,16799433,224.0200 43 2025-06-20T23:55:19.702924600
75, 00001,LOBSTER,17824285,LOBSTER,16799433,224.0200 57 2025-06-20T23:55:19.702924600
76, 00001,LOBSTER,17824285,LOBSTER,16811014,224.0200 43 2025-06-20T23:55:19.702924600
77, 00001,LOBSTER,17835914,LOBSTER,16811014,224.0200 57 2025-06-20T23:55:19.705924600
78, 00001,LOBSTER,17835914,LOBSTER,16799433,224.0200 43 2025-06-20T23:55:19.705924600
79, 00001,LOBSTER,17836088,LOBSTER,16799433,224.0200 28 2025-06-20T23:55:19.705924600
80, 00001,LOBSTER,17836088,LOBSTER,16799433,224.0200 29 2025-06-20T23:55:19.705924600
81, 00001,LOBSTER,17836088,LOBSTER,16811014,224.0200 43 2025-06-20T23:55:19.705924600
82, 00001,LOBSTER,17832110,LOBSTER,16811014,224.0200 28 2025-06-20T23:55:19.705924600
83, 00001,LOBSTER,17832110,LOBSTER,16797917,224.0300 72 2025-06-20T23:55:19.705924600
7, 00001,LOBSTER,17835914,LOBSTER,16797917,224.0300 28 2025-06-20T23:55:19.707925700
84, 00001,LOBSTER,17835914,LOBSTER,17017091,224.0300 29 2025-06-20T23:55:19.707925700
85, 00001,LOBSTER,17835914,LOBSTER,17004982,224.0400 29 2025-06-20T23:55:19.707925700
86, 00001,LOBSTER,17835914,LOBSTER,17030256,224.0400 14 2025-06-20T23:55:19.707925700
87, 00001,LOBSTER,17836088,LOBSTER,17030256,224.0400 15 2025-06-20T23:55:19.709924600
88, 00001,LOBSTER,17836088,LOBSTER,17030256,224.0400 29 2025-06-20T23:55:19.709924600
89, 00001,LOBSTER,17836088,LOBSTER,16763343,224.0500 27 2025-06-20T23:55:19.709924600
90, 00001,LOBSTER,17836088,LOBSTER,16763343,224.0500 29 2025-06-20T23:55:19.709924600
91, 00001,LOBSTER,17851126,LOBSTER,16763343,224.0500 44 2025-06-20T23:55:19.712925
92, 00001,LOBSTER,17851126,LOBSTER,16958151,224.0500 29 2025-06-20T23:55:19.712925
93, 00001,LOBSTER,17851126,LOBSTER,16954459,224.0600 27 2025-06-20T23:55:19.712925
8, 00001,LOBSTER,17963067,LOBSTER,16954459,224.0600 2 2025-06-20T23:55:19.714924200
94, 00001,LOBSTER,17963067,LOBSTER,16728917,224.0700 98 2025-06-20T23:55:19.714924200
95, 00001,LOBSTER,17889188,LOBSTER,16728917,224.0700 2 2025-06-20T23:55:19.714924200
96, 00001,LOBSTER,17889188,LOBSTER,16887475,224.0700 29 2025-06-20T23:55:19.714924200
97, 00001,LOBSTER,17889188,LOBSTER,16956634,224.0700 29 2025-06-20T23:55:19.714924200
98, 00001,LOBSTER,17889188,LOBSTER,17063006,224.0700 40 2025-06-20T23:55:19.714924200
99, 00001,LOBSTER,17967562,LOBSTER,17063006,224.0700 67 2025-06-20T23:55:19.722923900
100, 00001,LOBSTER,18040154,LOBSTER,17063006,224.0700 100 2025-06-20T23:55:19.722923900
101, 00001,LOBSTER,17967562,LOBSTER,17063006,224.0700 67 2025-06-20T23:55:19.724923800
102, 00001,LOBSTER,18040154,LOBSTER,17063006,224.0700 100 2025-06-20T23:55:19.724923800
103, 00001,LOBSTER,18040889,LOBSTER,17063006,224.0700 26 2025-06-20T23:55:19.726926700
104, 00001,LOBSTER,18040889,LOBSTER,16728917,224.0700 74 2025-06-20T23:55:19.726926700
105, 00001,LOBSTER,18040889,LOBSTER,16728917,224.0700 26 2025-06-20T23:55:19.726926700
106, 00001,LOBSTER,18040889,LOBSTER,17063006,224.0700 74 2025-06-20T23:55:19.726926700
107, 00001,LOBSTER,18041087,LOBSTER,17063006,224.0700 100 2025-06-20T23:55:19.728925900
108, 00001,LOBSTER,18049859,LOBSTER,17063006,224.0700 77 2025-06-20T23:55:19.728925900
9, 00001,LOBSTER,18041087,LOBSTER,17063006,224.0700 49 2025-06-20T23:55:19.730925500
109, 00001,LOBSTER,18041087,LOBSTER,17063006,224.0700 51 2025-06-20T23:55:19.730925500
110, 00001,LOBSTER,18082568,LOBSTER,17063006,224.0700 49 2025-06-20T23:55:19.730925500
111, 00001,LOBSTER,18082568,LOBSTER,16723342,224.0800 51 2025-06-20T23:55:19.730925500
112, 00001,LOBSTER,18049859,LOBSTER,16723342,224.0800 49 2025-06-20T23:55:19.732924700
113, 00001,LOBSTER,18049859,LOBSTER,16723399,224.0800 28 2025-06-20T23:55:19.732924700
114, 00001,LOBSTER,18082568,LOBSTER,16723399,224.0800 23 2025-06-20T23:55:19.734930400
115, 00001,LOBSTER,18089311,LOBSTER,16723399,224.0800 100 2025-06-20T23:55:19.734930400
116, 00001,LOBSTER,18082568,LOBSTER,16723399,224.0800 69 2025-06-20T23:55:19.737930200
117, 00001,LOBSTER,18082568,LOBSTER,16723613,224.0800 8 2025-06-20T23:55:19.737930200
118, 00001,LOBSTER,18089311,LOBSTER,16723613,224.0800 23 2025-06-20T23:55:19.737930200
10, 00001,LOBSTER,18148394,LOBSTER,16723613,224.0800 31 2025-06-20T23:55:19.740929300
119, 00001,LOBSTER,18089311,LOBSTER,16723613,224.0800 77 2025-06-20T23:55:19.740929300
120, 00001,LOBSTER,18148394,LOBSTER,16723613,224.0800 23 2025-06-20T23:55:19.740929300
121, 00001,LOBSTER,18148394,LOBSTER,16723613,224.0800 8 2025-06-20T23:55:19.742930100
122, 00001,LOBSTER,18041637,LOBSTER,16723613,224.0800 50 2025-06-20T23:55:19.744929900
123, 00001,LOBSTER,18041637,LOBSTER,16723877,224.0800 50 2025-06-20T23:55:19.744929900
124, 00001,LOBSTER,18172812,LOBSTER,16723877,224.0800 16 2025-06-20T23:55:19.744929900
125, 00001,LOBSTER,18172812,LOBSTER,16723877,224.0800 16 2025-06-20T23:55:19.746929300
126, 00001,LOBSTER,18178856,LOBSTER,16723877,224.0800 138 2025-06-20T23:55:19.749972400
127, 00001,LOBSTER,18178856,LOBSTER,16723916,224.0800 62 2025-06-20T23:55:19.749972400
128, 00001,LOBSTER,18178858,LOBSTER,16723916,224.0800 93 2025-06-20T23:55:19.749972400
11, 00001,LOBSTER,18178858,LOBSTER,16681306,224.1000 107 2025-06-20T23:55:19.749972400
129, 00001,LOBSTER,18178865,LOBSTER,16681306,224.1000 200 2025-06-20T23:55:19.751972700
16, 00001,LOBSTER,18966278,LOBSTER,18992920,224.0200 1 2025-06-20T23:55:19.818972700
1, 00001,LOBSTER,18966278,LOBSTER,18992920,224.0200 1 2025-06-20T23:55:19.818972700
17, 00001,LOBSTER,18966278,LOBSTER,19620235,224.0000 1 2025-06-20T23:55:19.828973900
18, 00001,LOBSTER,18966278,LOBSTER,19628332,224.0000 10 2025-06-20T23:55:19.834978800
12, 00001,LOBSTER,18966278,LOBSTER,19653110,224.0000 1 2025-06-20T23:55:19.836977700
13, 00001,LOBSTER,18966278,LOBSTER,19731576,223.9000 10 2025-06-20T23:55:19.839977500
14, 00001,LOBSTER,18966278,LOBSTER,19732295,224.0000 10 2025-06-20T23:55:19.839977500
15, 00001,LOBSTER,18966278,LOBSTER,19733687,223.9000 10 2025-06-20T23:55:19.841977700
130, 00001,LOBSTER,18966278,LOBSTER,19733385,223.9500 1 2025-06-20T23:55:19.841977700
19, 00001,LOBSTER,18966278,LOBSTER,19736143,223.9000 10 2025-06-20T23:55:19.843978300
131, 00001,LOBSTER,18966278,LOBSTER,19774189,223.9500 10 2025-06-20T23:55:19.843978300
132, 00001,LOBSTER,18966278,LOBSTER,19774450,223.9500 10 2025-06-20T23:55:19.845978100
133, 00001,LOBSTER,18966278,LOBSTER,19793043,223.9400 10 2025-06-20T23:55:19.848977800
134, 00001,LOBSTER,18966278,LOBSTER,19793341,223.9200 10 2025-06-20T23:55:19.851011500
135, 00001,LOBSTER,18966278,LOBSTER,19794320,223.9100 5 2025-06-20T23:55:19.851011500
136, 00001,LOBSTER,18966278,LOBSTER,19794320,223.9100 5 2025-06-20T23:55:19.851011500
137, 00001,LOBSTER,18966278,LOBSTER,19793184,223.9300 10 2025-06-20T23:55:19.851011500
2, 00001,LOBSTER,18966278,LOBSTER,19795607,223.8900 10 2025-06-20T23:55:19.856011
138, 00001,LOBSTER,18966278,LOBSTER,19822943,223.6000 1 2025-06-20T23:55:19.860012400
139, 00001,LOBSTER,18966278,LOBSTER,19818565,223.8200 10 2025-06-20T23:55:19.860012400
140, 00001,LOBSTER,18966278,LOBSTER,19822943,223.6000 1 2025-06-20T23:55:19.862010700
141, 00001,LOBSTER,18966278,LOBSTER,19823062,223.8100 1 2025-06-20T23:55:19.862010700
20, 00001,LOBSTER,18966278,LOBSTER,19879921,223.6700 1 2025-06-20T23:55:19.867011200
142, 00001,LOBSTER,18966278,LOBSTER,19879921,223.6700 1 2025-06-20T23:55:19.867011200
143, 00001,LOBSTER,18966278,LOBSTER,19985448,223.7000 60 2025-06-20T23:55:19.867011200
144, 00001,LOBSTER,18287108,LOBSTER,19985448,223.7000 10 2025-06-20T23:55:19.867011200
145, 00001,LOBSTER,18930320,LOBSTER,19985448,223.7000 29 2025-06-20T23:55:19.867011200
146, 00001,LOBSTER,18930320,LOBSTER,19985448,223.7000 36 2025-06-20T23:55:19.869010500
147, 00001,LOBSTER,18930320,LOBSTER,19985448,223.7000 35 2025-06-20T23:55:19.871011700
148, 00001,LOBSTER,18930320,LOBSTER,19985448,223.7000 14 2025-06-20T23:55:19.871011700
149, 00001,LOBSTER,18930320,LOBSTER,19985448,223.7000 14 2025-06-20T23:55:19.871011700
150, 00001,LOBSTER,18930320,LOBSTER,19823062,223.8100 1 2025-06-20T23:55:19.873011100
151, 00001,LOBSTER,18930320,LOBSTER,19959875,223.8200 10 2025-06-20T23:55:19.873011100
3, 00001,LOBSTER,18930320,LOBSTER,19859519,223.8600 2 2025-06-20T23:55:19.876010500
152, 00001,LOBSTER,18930320,LOBSTER,20164379,223.8900 24 2025-06-20T23:55:19.876010500
153, 00001,LOBSTER,18930320,LOBSTER,20164379,223.8900 35 2025-06-20T23:55:19.876010500
154, 00001,LOBSTER,18286630,LOBSTER,20164379,223.8900 10 2025-06-20T23:55:19.876010500
155, 00001,LOBSTER,18286174,LOBSTER,20164379,223.8900 10 2025-06-20T23:55:19.876010500
156, 00001,LOBSTER,17084297,LOBSTER,20164379,223.8900 21 2025-06-20T23:55:19.876010500
157, 00001,LOBSTER,17084297,LOBSTER,20164379,223.8900 79 2025-06-20T23:55:19.876010500
158, 00001,LOBSTER,17084297,LOBSTER,20164379,223.8900 21 2025-06-20T23:55:19.876010500
159, 00001,LOBSTER,20343976,LOBSTER,19314473,224.0500 100 2025-06-20T23:55:19.882010800
160, 00001,LOBSTER,20343976,LOBSTER,19314520,224.0500 100 2025-06-20T23:55:19.882010800
161, 00001,LOBSTER,20343986,LOBSTER,19314473,224.0500 100 2025-06-20T23:55:19.882010800
21, 00001,LOBSTER,20343976,LOBSTER,19314520,224.0500 96 2025-06-20T23:55:19.886012200
162, 00001,LOBSTER,20343976,LOBSTER,19314520,224.0500 4 2025-06-20T23:55:19.886012200
163, 00001,LOBSTER,20343976,LOBSTER,16681306,224.1000 100 2025-06-20T23:55:19.886012200
164, 00001,LOBSTER,20344002,LOBSTER,16681306,224.1000 100 2025-06-20T23:55:19.886012200
165, 00001,LOBSTER,20344005,LOBSTER,16681306,224.1000 100 2025-06-20T23:55:19.888011500
166, 00001,LOBSTER,20350495,LOBSTER,16681306,224.1000 100 2025-06-20T23:55:19.893011800
22, 00001,LOBSTER,20436930,LOBSTER,16681306,224.1000 51 2025-06-20T23:55:19.899010900
167, 00001,LOBSTER,20436930,LOBSTER,16681306,224.1000 51 2025-06-20T23:55:19.901011700
168, 00001,LOBSTER,20436945,LOBSTER,16681306,224.1000 100 2025-06-20T23:55:19.901011700
169, 00001,LOBSTER,20436945,LOBSTER,16681306,224.1000 100 2025-06-20T23:55:19.903010900
23, 00001,LOBSTER,20350503,LOBSTER,20812077,224.0000 100 2025-06-20T23:55:19.927011300
24, 00001,LOBSTER,20583033,LOBSTER,20812077,224.0000 100 2025-06-20T23:55:19.927011300
25, 00001,LOBSTER,20583033,LOBSTER,20812082,223.9900 1 2025-06-20T23:55:19.930011100
170, 00001,LOBSTER,20583033,LOBSTER,20812082,223.9900 1 2025-06-20T23:55:19.930011100
26, 00001,LOBSTER,20583033,LOBSTER,20905551,223.9300 2 2025-06-20T23:55:19.933011700
171, 00001,LOBSTER,20583033,LOBSTER,20905547,223.9400 96 2025-06-20T23:55:19.933011700
172, 00001,LOBSTER,20353511,LOBSTER,20905547,223.9400 4 2025-06-20T23:55:19.933011700
173, 00001,LOBSTER,20353511,LOBSTER,20905802,223.8300 2 2025-06-20T23:55:19.935016300
174, 00001,LOBSTER,20353511,LOBSTER,20905801,223.8400 2 2025-06-20T23:55:19.935016300
175, 00001,LOBSTER,20353511,LOBSTER,20905802,223.8300 2 2025-06-20T23:55:19.937016400
176, 00001,LOBSTER,20353511,LOBSTER,20905801,223.8400 2 2025-06-20T23:55:19.937016400
177, 00001,LOBSTER,20353511,LOBSTER,21116099,223.8600 1 2025-06-20T23:55:19.940015800
178, 00001,LOBSTER,20353511,LOBSTER,21116125,223.8600 1 2025-06-20T23:55:19.940015800
179, 00001,LOBSTER,20353511,LOBSTER,21158422,223.8600 86 2025-06-20T23:55:19.940015800
180, 00001,LOBSTER,20301070,LOBSTER,21158422,223.8600 14 2025-06-20T23:55:19.940015800
27, 00001,LOBSTER,20301070,LOBSTER,21283697,223.8300 86 2025-06-20T23:55:19.942016900
181, 00001,LOBSTER,20355018,LOBSTER,21283697,223.8300 100 2025-06-20T23:55:19.942016900
182, 00001,LOBSTER,20410319,LOBSTER,21283697,223.8300 14 2025-06-20T23:55:19.942016900
183, 00001,LOBSTER,20410319,LOBSTER,21200354,223.8600 86 2025-06-20T23:55:19.942016900
184, 00001,LOBSTER,17084297,LOBSTER,21200354,223.8600 79 2025-06-20T23:55:19.942016900
185, 00001,LOBSTER,17103292,LOBSTER,21200354,223.8600 35 2025-06-20T23:55:19.942016900
186, 00001,LOBSTER,17103292,LOBSTER,21283999,223.7600 1 2025-06-20T23:55:19.944015600
187, 00001,LOBSTER,17103292,LOBSTER,21284027,223.7600 1 2025-06-20T23:55:19.944015600
188, 00001,LOBSTER,17103292,LOBSTER,21283999,223.7600 1 2025-06-20T23:55:19.946016500
189, 00001,LOBSTER,17103292,LOBSTER,21284027,223.7600 1 2025-06-20T23:55:19.946016500
190, 00001,LOBSTER,17103292,LOBSTER,21294878,223.8200 48 2025-06-20T23:55:19.948018100
191, 00001,LOBSTER,20618589,LOBSTER,21294878,223.8200 52 2025-06-20T23:55:19.948018100
192, 00001,LOBSTER,20618589,LOBSTER,21294996,223.8200 48 2025-06-20T23:55:19.948018100
193, 00001,LOBSTER,16873976,LOBSTER,21294996,223.8200 52 2025-06-20T23:55:19.948018100
194, 00001,LOBSTER,16873976,LOBSTER,21342263,223.7900 35 2025-06-20T23:55:19.950105300
195, 00001,LOBSTER,16929385,LOBSTER,21342263,223.7900 65 2025-06-20T23:55:19.950105300
196, 00001,LOBSTER,16929385,LOBSTER,21343808,223.7900 1 2025-06-20T23:55:19.950105300
28, 00001,LOBSTER,16929385,LOBSTER,21508773,223.7700 1 2025-06-20T23:55:19.952106600
197, 00001,LOBSTER,16929385,LOBSTER,21559847,223.7700 10 2025-06-20T23:55:19.955106500
198, 00001,LOBSTER,16943725,LOBSTER,21559847,223.7700 90 2025-06-20T23:55:19.955106500
199, 00001,LOBSTER,16943725,LOBSTER,21587203,223.7700 10 2025-06-20T23:55:19.955106500
200, 00001,LOBSTER,16984035,LOBSTER,21587203,223.7700 90 2025-06-20T23:55:19.955106500
201, 00001,LOBSTER,16984035,LOBSTER,21616444,223.7500 10 2025-06-20T23:55:19.957105900
202, 00001,LOBSTER,18288158,LOBSTER,21616444,223.7500 10 2025-06-20T23:55:19.957105900
203, 00001,LOBSTER,18289006,LOBSTER,21616444,223.7500 10 2025-06-20T23:55:19.957105900
204, 00001,LOBSTER,18290737,LOBSTER,21616444,223.7500 10 2025-06-20T23:55:19.957105900
205, 00001,LOBSTER,18291165,LOBSTER,21616444,223.7500 10 2025-06-20T23:55:19.957105900
206, 00001,LOBSTER,18291715,LOBSTER,21616444,223.7500 10 2025-06-20T23:55:19.957105900
207, 00001,LOBSTER,18292501,LOBSTER,21616444,223.7500 10 2025-06-20T23:55:19.957105900
208, 00001,LOBSTER,18298729,LOBSTER,21616444,223.7500 10 2025-06-20T23:55:19.957105900
209, 00001,LOBSTER,18333357,LOBSTER,21616444,223.7500 10 2025-06-20T23:55:19.957105900
210, 00001,LOBSTER,18340262,LOBSTER,21616444,223.7500 10 2025-06-20T23:55:19.957105900
211, 00001,LOBSTER,18344659,LOBSTER,21616642,223.7500 1 2025-06-20T23:55:19.960106300
212, 00001,LOBSTER,18344659,LOBSTER,21616444,223.7500 9 2025-06-20T23:55:19.960106300
213, 00001,LOBSTER,20298432,LOBSTER,21616444,223.7500 91 2025-06-20T23:55:19.960106300
29, 00001,LOBSTER,20298432,LOBSTER,21616642,223.7500 1 2025-06-20T23:55:19.962105800
214, 00001,LOBSTER,20298432,LOBSTER,21508773,223.7700 1 2025-06-20T23:55:19.962105800
215, 00001,LOBSTER,20298432,LOBSTER,21559847,223.7700 7 2025-06-20T23:55:19.964105600
216, 00001,LOBSTER,16867608,LOBSTER,21559847,223.7700 87 2025-06-20T23:55:19.964105600
217, 00001,LOBSTER,18286315,LOBSTER,21559847,223.7700 6 2025-06-20T23:55:19.964105600
218, 00001,LOBSTER,18286315,LOBSTER,21587203,223.7700 4 2025-06-20T23:55:19.964105600
219, 00001,LOBSTER,18287475,LOBSTER,21587203,223.7700 10 2025-06-20T23:55:19.964105600
220, 00001,LOBSTER,18288361,LOBSTER,21587203,223.7700 10 2025-06-20T23:55:19.964105600
221, 00001,LOBSTER,18289323,LOBSTER,21587203,223.7700 10 2025-06-20T23:55:19.964105600
222, 00001,LOBSTER,18290838,LOBSTER,21587203,223.7700 10 2025-06-20T23:55:19.964105600
223, 00001,LOBSTER,18291334,LOBSTER,21587203,223.7700 10 2025-06-20T23:55:19.964105600
224, 00001,LOBSTER,18291991,LOBSTER,21587203,223.7700 10 2025-06-20T23:55:19.964105600
225, 00001,LOBSTER,18292645,LOBSTER,21587203,223.7700 10 2025-06-20T23:55:19.964105600
226, 00001,LOBSTER,18298903,LOBSTER,21587203,223.7700 10 2025-06-20T23:55:19.964105600
227, 00001,LOBSTER,18333775,LOBSTER,21587203,223.7700 10 2025-06-20T23:55:19.964105600
228, 00001,LOBSTER,18342535,LOBSTER,21587203,223.7700 5 2025-06-20T23:55:19.964105600
229, 00001,LOBSTER,18342535,LOBSTER,21587203,223.7700 1 2025-06-20T23:55:19.964105600
230, 00001,LOBSTER,18342535,LOBSTER,21636092,223.7700 4 2025-06-20T23:55:19.966106100
231, 00001,LOBSTER,18345223,LOBSTER,21636092,223.7700 10 2025-06-20T23:55:19.966106100
232, 00001,LOBSTER,16866136,LOBSTER,21636092,223.7700 86 2025-06-20T23:55:19.966106100
233, 00001,LOBSTER,16866136,LOBSTER,21636092,223.7700 1 2025-06-20T23:55:19.969105700
234, 00001,LOBSTER,18287021,LOBSTER,21636092,223.7700 10 2025-06-20T23:55:19.969105700
